conversation_id,message_count,thread_type,has_branching,has_anomalies,quality_status
conv_AppleSupport_1447235,2,customer_brand,False,False,high
conv_AppleSupport_1447238,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1447241,2,customer_brand,False,False,high
conv_AppleSupport_1447244,3,customer_brand_customer,False,False,high
conv_AppleSupport_1447246,2,customer_brand,False,False,high
conv_AppleSupport_1447248,2,customer_brand,False,False,high
conv_AppleSupport_1447251,3,customer_brand_customer,False,False,high
conv_AppleSupport_1447255,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1447257,2,customer_brand,False,False,high
conv_AppleSupport_1447262,2,customer_brand,False,False,high
conv_AppleSupport_1447264,2,customer_brand,False,False,high
conv_AppleSupport_1447266,2,customer_brand,False,False,high
conv_AppleSupport_1447268,2,customer_brand,False,False,high
conv_AppleSupport_1447277,9,multi_turn,False,False,high
conv_AppleSupport_1447279,2,customer_brand,False,False,high
conv_AppleSupport_1447281,2,customer_brand,False,False,high
conv_AppleSupport_1447283,2,customer_brand,False,False,high
conv_AppleSupport_1447287,6,branched,True,False,high
conv_AppleSupport_1447292,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1447295,2,customer_brand,False,False,high
conv_AppleSupport_1447297,2,customer_brand,False,False,high
conv_AppleSupport_1447299,2,customer_brand,False,False,high
conv_AppleSupport_1447301,2,customer_brand,False,False,high
conv_AppleSupport_1447303,2,customer_brand,False,False,high
conv_AppleSupport_1447305,2,customer_brand,False,False,high
conv_AppleSupport_1447307,2,customer_brand,False,False,high
conv_AppleSupport_1447309,2,customer_brand,False,False,high
conv_AppleSupport_1447311,2,customer_brand,False,False,high
conv_AppleSupport_1447313,2,customer_brand,False,False,high
conv_AppleSupport_1447315,2,customer_brand,False,False,high
conv_AppleSupport_1447317,2,customer_brand,False,False,high
conv_AppleSupport_1447319,2,customer_brand,False,False,high
conv_AppleSupport_1447322,3,customer_brand_customer,False,False,high
conv_AppleSupport_1447333,2,customer_brand,False,True,medium
conv_AppleSupport_1447337,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1447340,2,customer_brand,False,False,high
conv_AppleSupport_1447343,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1448072,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1448074,2,customer_brand,False,False,high
conv_AppleSupport_1448076,2,customer_brand,False,False,high
conv_AppleSupport_1448079,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1448082,2,customer_brand,False,False,high
conv_AppleSupport_1448084,2,customer_brand,False,False,high
conv_AppleSupport_1448087,3,customer_brand_customer,False,False,high
conv_AppleSupport_1448089,2,customer_brand,False,False,high
conv_AppleSupport_1448091,2,customer_brand,False,False,high
conv_AppleSupport_1448093,2,customer_brand,False,False,high
conv_AppleSupport_1448096,3,customer_brand_customer,False,False,high
conv_AppleSupport_1448098,2,customer_brand,False,False,high
conv_AppleSupport_1448100,2,customer_brand,False,False,high
conv_AppleSupport_1448102,2,customer_brand,False,False,high
conv_AppleSupport_1448104,2,customer_brand,False,False,high
conv_AppleSupport_1448107,3,multi_turn,False,False,high
conv_AppleSupport_1448110,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1448114,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1448997,6,multi_turn,False,False,high
conv_AppleSupport_1449168,3,multi_turn,False,False,high
conv_AppleSupport_1449171,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1449176,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1449180,2,customer_brand,False,False,high
conv_AppleSupport_1449183,2,customer_brand,False,False,high
conv_AppleSupport_1449186,4,branched,True,False,high
conv_AppleSupport_1449189,2,customer_brand,False,False,high
conv_AppleSupport_1449191,2,customer_brand,False,False,high
conv_AppleSupport_1449195,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1449198,3,customer_brand_customer,False,False,high
conv_AppleSupport_1449201,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1449205,2,customer_brand,False,False,high
conv_AppleSupport_1449207,2,customer_brand,False,False,high
conv_AppleSupport_1449209,2,customer_brand,False,False,high
conv_AppleSupport_1449211,2,customer_brand,False,False,high
conv_AppleSupport_1449219,8,branched,True,False,high
conv_AppleSupport_1449221,2,customer_brand,False,False,high
conv_AppleSupport_1449223,2,customer_brand,False,False,high
conv_AppleSupport_1449228,10,branched,True,False,high
conv_AppleSupport_1449235,6,branched,True,False,high
conv_AppleSupport_1449241,6,multi_turn,False,False,high
conv_AppleSupport_1449243,2,customer_brand,False,False,high
conv_AppleSupport_1449245,2,customer_brand,False,False,high
conv_AppleSupport_1449247,2,customer_brand,False,False,high
conv_AppleSupport_1449249,2,customer_brand,False,False,high
conv_AppleSupport_1449252,3,customer_brand_customer,False,False,high
conv_AppleSupport_1449254,2,customer_brand,False,False,high
conv_AppleSupport_1449257,8,multi_turn,False,False,high
conv_AppleSupport_1449264,2,customer_brand,False,False,high
conv_AppleSupport_1449268,5,branched,True,False,high
conv_AppleSupport_1449278,2,customer_brand,False,False,high
conv_AppleSupport_1449281,3,customer_brand_customer,False,False,high
conv_AppleSupport_1449283,2,customer_brand,False,False,high
conv_AppleSupport_1449286,8,multi_turn,False,False,high
conv_AppleSupport_1449294,7,branched,True,True,medium
conv_AppleSupport_1449302,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_1449318,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1449321,2,customer_brand,False,False,high
conv_AppleSupport_1449330,2,customer_brand,False,False,high
conv_AppleSupport_1449353,2,customer_brand,False,False,high
conv_AppleSupport_1449373,2,customer_brand,False,False,high
conv_AppleSupport_1449384,7,multi_turn,False,False,high
conv_AppleSupport_1450107,3,multi_turn,False,True,medium
conv_AppleSupport_1450109,2,customer_brand,False,False,high
conv_AppleSupport_1450111,2,customer_brand,False,False,high
conv_AppleSupport_1450113,2,customer_brand,False,False,high
conv_AppleSupport_1450115,2,customer_brand,False,False,high
conv_AppleSupport_1450117,2,customer_brand,False,False,high
conv_AppleSupport_1450120,7,branched,True,False,high
conv_AppleSupport_1450127,3,customer_brand_customer,False,False,high
conv_AppleSupport_1450129,2,customer_brand,False,False,high
conv_AppleSupport_1450131,2,customer_brand,False,False,high
conv_AppleSupport_1450134,3,multi_turn,False,False,high
conv_AppleSupport_1450136,2,customer_brand,False,False,high
conv_AppleSupport_1450144,8,branched,True,False,high
conv_AppleSupport_1450146,2,customer_brand,False,False,high
conv_AppleSupport_1450148,2,customer_brand,False,False,high
conv_AppleSupport_1450150,2,customer_brand,False,False,high
conv_AppleSupport_1450153,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1450156,2,customer_brand,False,False,high
conv_AppleSupport_1450158,2,customer_brand,False,False,high
conv_AppleSupport_1450161,3,customer_brand_customer,False,False,high
conv_AppleSupport_1450164,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1450873,2,customer_brand,False,False,high
conv_AppleSupport_1450875,2,customer_brand,False,False,high
conv_AppleSupport_1450880,2,customer_brand,False,False,high
conv_AppleSupport_1450882,2,customer_brand,False,False,high
conv_AppleSupport_1450884,2,customer_brand,False,False,high
conv_AppleSupport_1450886,2,customer_brand,False,False,high
conv_AppleSupport_1450894,8,multi_turn,False,False,high
conv_AppleSupport_1450898,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1450903,5,multi_turn,False,False,high
conv_AppleSupport_1451535,2,customer_brand,False,False,high
conv_AppleSupport_1451538,2,customer_brand,False,True,medium
conv_AppleSupport_1451542,2,customer_brand,False,False,high
conv_AppleSupport_1451544,2,customer_brand,False,True,medium
conv_AppleSupport_1451548,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1451551,2,customer_brand,False,False,high
conv_AppleSupport_1451553,2,customer_brand,False,False,high
conv_AppleSupport_1451555,2,customer_brand,False,False,high
conv_AppleSupport_1451557,2,customer_brand,False,False,high
conv_AppleSupport_1451559,2,customer_brand,False,False,high
conv_AppleSupport_1451561,2,customer_brand,False,False,high
conv_AppleSupport_1451564,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1451567,2,customer_brand,False,False,high
conv_AppleSupport_1451569,2,customer_brand,False,False,high
conv_AppleSupport_1451572,3,customer_brand_customer,False,False,high
conv_AppleSupport_1451574,2,customer_brand,False,False,high
conv_AppleSupport_1451577,3,multi_turn,False,False,high
conv_AppleSupport_1451579,2,customer_brand,False,False,high
conv_AppleSupport_1451581,2,customer_brand,False,False,high
conv_AppleSupport_1451583,2,customer_brand,False,False,high
conv_AppleSupport_1451585,2,customer_brand,False,False,high
conv_AppleSupport_1451587,2,customer_brand,False,False,high
conv_AppleSupport_1451589,2,customer_brand,False,False,high
conv_AppleSupport_1451592,6,multi_turn,False,False,high
conv_AppleSupport_1451599,4,branched,True,True,medium
conv_AppleSupport_1451602,2,customer_brand,False,False,high
conv_AppleSupport_1451606,4,multi_turn,False,False,high
conv_AppleSupport_1451608,2,customer_brand,False,False,high
conv_AppleSupport_1451610,2,customer_brand,False,False,high
conv_AppleSupport_1451831,8,multi_turn,False,False,high
conv_AppleSupport_1451837,5,branched,True,False,high
conv_AppleSupport_1451842,2,customer_brand,False,True,medium
conv_AppleSupport_1451846,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1451849,2,customer_brand,False,False,high
conv_AppleSupport_1451852,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1451856,3,customer_brand_customer,False,False,high
conv_AppleSupport_1452936,2,customer_brand,False,False,high
conv_AppleSupport_1452939,3,customer_brand_customer,False,False,high
conv_AppleSupport_1452943,45,branched,True,True,medium
conv_AppleSupport_1452986,2,customer_brand,False,False,high
conv_AppleSupport_1452989,6,multi_turn,False,False,high
conv_AppleSupport_1452994,2,customer_brand,False,False,high
conv_AppleSupport_1452996,2,customer_brand,False,False,high
conv_AppleSupport_1452998,2,customer_brand,False,False,high
conv_AppleSupport_1453004,2,customer_brand,False,False,high
conv_AppleSupport_1453009,2,customer_brand,False,False,high
conv_AppleSupport_1453011,2,customer_brand,False,False,high
conv_AppleSupport_1453013,2,customer_brand,False,False,high
conv_AppleSupport_1453015,2,customer_brand,False,False,high
conv_AppleSupport_1453018,3,multi_turn,False,False,high
conv_AppleSupport_1453021,3,multi_turn,False,False,high
conv_AppleSupport_1453023,2,customer_brand,False,True,medium
conv_AppleSupport_1453027,7,branched,True,False,high
conv_AppleSupport_1453033,2,customer_brand,False,False,high
conv_AppleSupport_1453214,2,customer_brand,False,False,high
conv_AppleSupport_1453217,3,customer_brand_customer,False,False,high
conv_AppleSupport_1453841,7,multi_turn,False,False,high
conv_AppleSupport_1453847,2,customer_brand,False,False,high
conv_AppleSupport_1453850,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1453853,2,customer_brand,False,False,high
conv_AppleSupport_1453855,2,customer_brand,False,False,high
conv_AppleSupport_1453857,2,customer_brand,False,True,medium
conv_AppleSupport_1453860,2,customer_brand,False,False,high
conv_AppleSupport_1453862,2,customer_brand,False,False,high
conv_AppleSupport_1453864,2,customer_brand,False,False,high
conv_AppleSupport_1453866,2,customer_brand,False,False,high
conv_AppleSupport_1453872,5,multi_turn,False,True,medium
conv_AppleSupport_1453874,2,customer_brand,False,False,high
conv_AppleSupport_1453876,2,customer_brand,False,False,high
conv_AppleSupport_1453879,3,multi_turn,False,False,high
conv_AppleSupport_1453881,2,customer_brand,False,True,medium
conv_AppleSupport_1453885,8,branched,True,False,high
conv_AppleSupport_1453888,2,customer_brand,False,False,high
conv_AppleSupport_1453890,2,customer_brand,False,True,medium
conv_AppleSupport_1453893,2,customer_brand,False,False,high
conv_AppleSupport_1454513,2,customer_brand,False,False,high
conv_AppleSupport_1454518,8,branched,True,False,high
conv_AppleSupport_1454523,2,customer_brand,False,True,medium
conv_AppleSupport_1454527,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1454530,2,customer_brand,False,False,high
conv_AppleSupport_1454532,2,customer_brand,False,True,medium
conv_AppleSupport_1454535,2,customer_brand,False,False,high
conv_AppleSupport_1454537,2,customer_brand,False,True,medium
conv_AppleSupport_1454541,3,customer_brand_customer,False,False,high
conv_AppleSupport_1454543,2,customer_brand,False,False,high
conv_AppleSupport_1454545,2,customer_brand,False,False,high
conv_AppleSupport_1454548,3,multi_turn,False,False,high
conv_AppleSupport_1454550,2,customer_brand,False,False,high
conv_AppleSupport_1454552,2,customer_brand,False,False,high
conv_AppleSupport_1454555,10,multi_turn,False,False,high
conv_AppleSupport_1454567,6,branched,True,False,high
conv_AppleSupport_1454570,2,customer_brand,False,True,medium
conv_AppleSupport_1454574,3,multi_turn,False,False,high
conv_AppleSupport_1454578,3,multi_turn,False,True,medium
conv_AppleSupport_1454580,2,customer_brand,False,False,high
conv_AppleSupport_1454582,2,customer_brand,False,False,high
conv_AppleSupport_1454584,2,customer_brand,False,False,high
conv_AppleSupport_1454587,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1454590,2,customer_brand,False,False,high
conv_AppleSupport_1454592,2,customer_brand,False,False,high
conv_AppleSupport_1454594,2,customer_brand,False,False,high
conv_AppleSupport_1454602,8,multi_turn,False,False,high
conv_AppleSupport_1454605,10,branched,True,False,high
conv_AppleSupport_1454614,2,customer_brand,False,False,high
conv_AppleSupport_1454616,2,customer_brand,False,False,high
conv_AppleSupport_1454619,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1454624,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1454645,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1454648,2,customer_brand,False,False,high
conv_AppleSupport_1454650,2,customer_brand,False,False,high
conv_AppleSupport_1454652,2,customer_brand,False,False,high
conv_AppleSupport_1454666,2,customer_brand,False,False,high
conv_AppleSupport_1454672,2,customer_brand,False,False,high
conv_AppleSupport_1454675,5,multi_turn,False,False,high
conv_AppleSupport_1455307,2,customer_brand,False,False,high
conv_AppleSupport_1455310,3,multi_turn,False,False,high
conv_AppleSupport_1455312,2,customer_brand,False,False,high
conv_AppleSupport_1455314,2,customer_brand,False,False,high
conv_AppleSupport_1455317,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1455320,2,customer_brand,False,False,high
conv_AppleSupport_1455322,2,customer_brand,False,False,high
conv_AppleSupport_1455324,2,customer_brand,False,False,high
conv_AppleSupport_1455326,2,customer_brand,False,False,high
conv_AppleSupport_1455328,2,customer_brand,False,False,high
conv_AppleSupport_1455331,6,multi_turn,False,False,high
conv_AppleSupport_1455337,3,customer_brand_customer,False,False,high
conv_AppleSupport_1455339,2,customer_brand,False,True,medium
conv_AppleSupport_1455343,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1455346,2,customer_brand,False,False,high
conv_AppleSupport_1455348,2,customer_brand,False,False,high
conv_AppleSupport_1455352,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1455354,2,customer_brand,False,True,medium
conv_AppleSupport_1455357,2,customer_brand,False,False,high
conv_AppleSupport_1455359,2,customer_brand,False,False,high
conv_AppleSupport_1455362,3,multi_turn,False,False,high
conv_AppleSupport_1455364,2,customer_brand,False,False,high
conv_AppleSupport_1455366,2,customer_brand,False,False,high
conv_AppleSupport_1455368,2,customer_brand,False,False,high
conv_AppleSupport_1455370,2,customer_brand,False,False,high
conv_AppleSupport_1455373,3,customer_brand_customer,False,False,high
conv_AppleSupport_1455375,2,customer_brand,False,False,high
conv_AppleSupport_1455377,2,customer_brand,False,False,high
conv_AppleSupport_1455381,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1455384,3,customer_brand_customer,False,False,high
conv_AppleSupport_1455387,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1455390,2,customer_brand,False,False,high
conv_AppleSupport_1455392,2,customer_brand,False,False,high
conv_AppleSupport_1455394,2,customer_brand,False,False,high
conv_AppleSupport_1455396,2,customer_brand,False,False,high
conv_AppleSupport_1455398,2,customer_brand,False,False,high
conv_AppleSupport_1455400,2,customer_brand,False,False,high
conv_AppleSupport_1456428,3,customer_brand_customer,False,False,high
conv_AppleSupport_1456431,10,branched,True,False,high
conv_AppleSupport_1456440,2,customer_brand,False,False,high
conv_AppleSupport_1456442,2,customer_brand,False,False,high
conv_AppleSupport_1456444,2,customer_brand,False,False,high
conv_AppleSupport_1456449,2,customer_brand,False,False,high
conv_AppleSupport_1456451,2,customer_brand,False,False,high
conv_AppleSupport_1456461,10,multi_turn,False,False,high
conv_AppleSupport_1456463,2,customer_brand,False,False,high
conv_AppleSupport_1456465,10,branched,True,True,medium
conv_AppleSupport_1456472,2,customer_brand,False,False,high
conv_AppleSupport_1456478,5,branched,True,True,medium
conv_AppleSupport_1456482,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1456486,9,branched,True,False,high
conv_AppleSupport_1456521,2,customer_brand,False,False,high
conv_AppleSupport_1456534,2,customer_brand,False,False,high
conv_AppleSupport_1456538,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1456544,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1456552,6,multi_turn,False,False,high
conv_AppleSupport_1456555,3,customer_brand_customer,False,False,high
conv_AppleSupport_1456557,2,customer_brand,False,False,high
conv_AppleSupport_1456585,8,multi_turn,False,False,high
conv_AppleSupport_1456632,7,branched,True,False,high
conv_AppleSupport_1456690,2,customer_brand,False,False,high
conv_AppleSupport_1457360,2,customer_brand,False,False,high
conv_AppleSupport_1457372,3,multi_turn,False,False,high
conv_AppleSupport_1457377,5,multi_turn,False,False,high
conv_AppleSupport_1457379,2,customer_brand,False,False,high
conv_AppleSupport_1457381,2,customer_brand,False,False,high
conv_AppleSupport_1457385,5,branched,True,False,high
conv_AppleSupport_1457388,2,customer_brand,False,False,high
conv_AppleSupport_1457390,2,customer_brand,False,False,high
conv_AppleSupport_1457393,2,customer_brand,False,False,high
conv_AppleSupport_1457396,5,multi_turn,False,False,high
conv_AppleSupport_1457402,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1457405,3,multi_turn,False,False,high
conv_AppleSupport_1457407,2,customer_brand,False,False,high
conv_AppleSupport_1457410,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458061,6,branched,True,False,high
conv_AppleSupport_1458067,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458069,2,customer_brand,False,False,high
conv_AppleSupport_1458071,2,customer_brand,False,False,high
conv_AppleSupport_1458073,2,customer_brand,False,False,high
conv_AppleSupport_1458075,2,customer_brand,False,False,high
conv_AppleSupport_1458077,2,customer_brand,False,False,high
conv_AppleSupport_1458079,2,customer_brand,False,False,high
conv_AppleSupport_1458081,2,customer_brand,False,False,high
conv_AppleSupport_1458084,3,customer_brand_customer,False,False,high
conv_AppleSupport_1458086,2,customer_brand,False,False,high
conv_AppleSupport_1458088,2,customer_brand,False,False,high
conv_AppleSupport_1458090,2,customer_brand,False,False,high
conv_AppleSupport_1458094,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458097,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458100,2,customer_brand,False,False,high
conv_AppleSupport_1458102,2,customer_brand,False,False,high
conv_AppleSupport_1458104,2,customer_brand,False,False,high
conv_AppleSupport_1458109,6,branched,True,True,medium
conv_AppleSupport_1458115,2,customer_brand,False,False,high
conv_AppleSupport_1458710,3,customer_brand_customer,False,False,high
conv_AppleSupport_1458712,2,customer_brand,False,True,medium
conv_AppleSupport_1458715,2,customer_brand,False,False,high
conv_AppleSupport_1458717,2,customer_brand,False,False,high
conv_AppleSupport_1458720,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458724,4,branched,True,True,medium
conv_AppleSupport_1458728,2,customer_brand,False,False,high
conv_AppleSupport_1458730,2,customer_brand,False,False,high
conv_AppleSupport_1458732,2,customer_brand,False,False,high
conv_AppleSupport_1458734,2,customer_brand,False,False,high
conv_AppleSupport_1458736,2,customer_brand,False,False,high
conv_AppleSupport_1458740,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458742,2,customer_brand,False,False,high
conv_AppleSupport_1458744,2,customer_brand,False,False,high
conv_AppleSupport_1458748,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458750,2,customer_brand,False,False,high
conv_AppleSupport_1458754,4,branched,True,False,high
conv_AppleSupport_1458758,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458760,2,customer_brand,False,False,high
conv_AppleSupport_1458762,2,customer_brand,False,True,medium
conv_AppleSupport_1458765,2,customer_brand,False,False,high
conv_AppleSupport_1458767,2,customer_brand,False,False,high
conv_AppleSupport_1458771,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458774,5,branched,True,False,high
conv_AppleSupport_1458780,5,branched,True,True,medium
conv_AppleSupport_1458785,2,customer_brand,False,False,high
conv_AppleSupport_1458787,2,customer_brand,False,False,high
conv_AppleSupport_1458791,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458793,2,customer_brand,False,False,high
conv_AppleSupport_1458796,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458799,2,customer_brand,False,False,high
conv_AppleSupport_1458801,5,branched,True,False,high
conv_AppleSupport_1458805,91,branched,True,True,medium
conv_AppleSupport_1458845,2,customer_brand,False,False,high
conv_AppleSupport_1458848,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458852,3,multi_turn,False,True,medium
conv_AppleSupport_1458969,7,branched,True,False,high
conv_AppleSupport_1458976,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1458979,2,customer_brand,False,False,high
conv_AppleSupport_1458981,2,customer_brand,False,False,high
conv_AppleSupport_1458983,2,customer_brand,False,False,high
conv_AppleSupport_1458985,2,customer_brand,False,False,high
conv_AppleSupport_1458987,2,customer_brand,False,False,high
conv_AppleSupport_1458989,2,customer_brand,False,False,high
conv_AppleSupport_1458991,2,customer_brand,False,False,high
conv_AppleSupport_1458993,2,customer_brand,False,False,high
conv_AppleSupport_1458995,2,customer_brand,False,False,high
conv_AppleSupport_1458997,2,customer_brand,False,False,high
conv_AppleSupport_1458999,2,customer_brand,False,False,high
conv_AppleSupport_1459731,2,customer_brand,False,False,high
conv_AppleSupport_1459814,2,customer_brand,False,False,high
conv_AppleSupport_1459834,2,customer_brand,False,False,high
conv_AppleSupport_1459836,2,customer_brand,False,False,high
conv_AppleSupport_1459838,2,customer_brand,False,True,medium
conv_AppleSupport_1459843,2,customer_brand,False,False,high
conv_AppleSupport_1459846,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1459849,2,customer_brand,False,False,high
conv_AppleSupport_1459851,2,customer_brand,False,False,high
conv_AppleSupport_1459853,2,customer_brand,False,False,high
conv_AppleSupport_1459855,2,customer_brand,False,False,high
conv_AppleSupport_1459857,2,customer_brand,False,False,high
conv_AppleSupport_1459859,2,customer_brand,False,False,high
conv_AppleSupport_1459862,3,customer_brand_customer,False,False,high
conv_AppleSupport_1459864,2,customer_brand,False,False,high
conv_AppleSupport_1459867,4,branched,True,True,medium
conv_AppleSupport_1459873,2,customer_brand,False,False,high
conv_AppleSupport_1459875,4,branched,True,True,medium
conv_AppleSupport_1459879,2,customer_brand,False,False,high
conv_AppleSupport_1459881,2,customer_brand,False,False,high
conv_AppleSupport_1459904,2,customer_brand,False,False,high
conv_AppleSupport_1460582,3,multi_turn,False,False,high
conv_AppleSupport_1460585,4,branched,True,False,high
conv_AppleSupport_1460588,2,customer_brand,False,False,high
conv_AppleSupport_1460591,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1460599,6,multi_turn,False,True,medium
conv_AppleSupport_1460601,2,customer_brand,False,False,high
conv_AppleSupport_1460603,2,customer_brand,False,False,high
conv_AppleSupport_1460605,2,customer_brand,False,False,high
conv_AppleSupport_1460607,2,customer_brand,False,False,high
conv_AppleSupport_1460609,2,customer_brand,False,False,high
conv_AppleSupport_1460612,3,multi_turn,False,False,high
conv_AppleSupport_1460615,3,customer_brand_customer,False,False,high
conv_AppleSupport_1460618,3,customer_brand_customer,False,False,high
conv_AppleSupport_1460620,2,customer_brand,False,False,high
conv_AppleSupport_1460623,3,customer_brand_customer,False,False,high
conv_AppleSupport_1460627,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1460630,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1460634,6,multi_turn,False,False,high
conv_AppleSupport_1460639,2,customer_brand,False,False,high
conv_AppleSupport_1461619,2,customer_brand,False,False,high
conv_AppleSupport_1461621,2,customer_brand,False,False,high
conv_AppleSupport_1461624,4,branched,True,False,high
conv_AppleSupport_1461627,2,customer_brand,False,False,high
conv_AppleSupport_1461629,5,branched,True,False,high
conv_AppleSupport_1461633,3,customer_brand_customer,False,False,high
conv_AppleSupport_1461638,5,multi_turn,False,False,high
conv_AppleSupport_1461640,2,customer_brand,False,False,high
conv_AppleSupport_1461642,2,customer_brand,False,False,high
conv_AppleSupport_1462567,2,customer_brand,False,False,high
conv_AppleSupport_1462571,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1462574,2,customer_brand,False,False,high
conv_AppleSupport_1462578,2,customer_brand,False,False,high
conv_AppleSupport_1462581,3,customer_brand_customer,False,False,high
conv_AppleSupport_1462588,7,multi_turn,False,False,high
conv_AppleSupport_1462590,2,customer_brand,False,False,high
conv_AppleSupport_1462592,2,customer_brand,False,False,high
conv_AppleSupport_1462594,2,customer_brand,False,False,high
conv_AppleSupport_1462596,2,customer_brand,False,False,high
conv_AppleSupport_1462598,2,customer_brand,False,False,high
conv_AppleSupport_1463487,2,customer_brand,False,True,medium
conv_AppleSupport_1463491,3,customer_brand_customer,False,False,high
conv_AppleSupport_1463493,2,customer_brand,False,False,high
conv_AppleSupport_1463496,3,customer_brand_customer,False,False,high
conv_AppleSupport_1463500,4,multi_turn,False,True,medium
conv_AppleSupport_1463505,3,customer_brand_customer,False,False,high
conv_AppleSupport_1463507,2,customer_brand,False,False,high
conv_AppleSupport_1463509,2,customer_brand,False,False,high
conv_AppleSupport_1463511,2,customer_brand,False,True,medium
conv_AppleSupport_1463516,5,branched,True,False,high
conv_AppleSupport_1463520,3,customer_brand_customer,False,False,high
conv_AppleSupport_1463522,2,customer_brand,False,False,high
conv_AppleSupport_1463524,2,customer_brand,False,False,high
conv_AppleSupport_1463527,3,multi_turn,False,False,high
conv_AppleSupport_1463530,3,customer_brand_customer,False,False,high
conv_AppleSupport_1464331,2,customer_brand,False,True,medium
conv_AppleSupport_1464337,5,multi_turn,False,False,high
conv_AppleSupport_1464339,2,customer_brand,False,False,high
conv_AppleSupport_1464341,2,customer_brand,False,False,high
conv_AppleSupport_1464345,2,customer_brand,False,False,high
conv_AppleSupport_1464347,2,customer_brand,False,False,high
conv_AppleSupport_1464349,2,customer_brand,False,True,medium
conv_AppleSupport_1464352,2,customer_brand,False,False,high
conv_AppleSupport_1464354,2,customer_brand,False,False,high
conv_AppleSupport_1464356,2,customer_brand,False,False,high
conv_AppleSupport_1464358,2,customer_brand,False,False,high
conv_AppleSupport_1464360,2,customer_brand,False,False,high
conv_AppleSupport_1464362,2,customer_brand,False,False,high
conv_AppleSupport_1464364,2,customer_brand,False,False,high
conv_AppleSupport_1464374,9,branched,True,True,medium
conv_AppleSupport_1464376,2,customer_brand,False,True,medium
conv_AppleSupport_1464379,2,customer_brand,False,False,high
conv_AppleSupport_1464381,2,customer_brand,False,False,high
conv_AppleSupport_1464383,2,customer_brand,False,False,high
conv_AppleSupport_1464385,7,branched,True,False,high
conv_AppleSupport_1464388,2,customer_brand,False,False,high
conv_AppleSupport_1464390,2,customer_brand,False,False,high
conv_AppleSupport_1464393,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1464396,2,customer_brand,False,False,high
conv_AppleSupport_1464602,3,customer_brand_customer,False,False,high
